Date;Temperature;Humidity;Light;CO2;HumidityRatio;Occupancy
2015-02-05 00:40:59;21.1;25.39;0.0;454.0;0.00392561907243717;0
2015-02-05 00:51:00;21.05;25.445;0.0;449.0;0.00392203465655424;0
2015-02-05 01:01:00;21.1;25.39;0.0;451.0;0.00392561907243717;0
2015-02-05 01:11:00;21.1;25.34;0.0;443.5;0.00391783973869481;0
2015-02-05 01:21:00;21.1666666666667;25.2;0.0;444.0;0.00391214105268426;0
2015-02-05 01:31:00;21.2;25.15;0.0;441.5;0.0039123770809183205;0
2015-02-05 01:40:59;21.2;25.1;0.0;437.5;0.0039045501690233705;0
2015-02-05 01:51:00;21.125;25.1;0.0;445.75;0.0038865014883685297;0
2015-02-05 02:00:59;21.0;25.0;0.0;440.5;0.0038411240057139;0
2015-02-05 02:10:59;21.0;25.1;0.0;440.0;0.00385658376615144;0
2015-02-05 02:21:00;21.0;25.0;0.0;444.0;0.0038411240057139;0
2015-02-05 02:31:00;21.05;24.945;0.0;444.5;0.0038444894380611203;0
2015-02-05 02:41:00;21.1;24.9175;0.0;442.25;0.0038521120883530796;0
2015-02-05 02:51:00;21.033333333333303;24.823333333333302;0.0;438.0;0.00382168297154121;0
2015-02-05 03:01:00;21.0;24.89;0.0;445.0;0.00382411915135911;0
2015-02-05 03:10:59;20.89;24.89;0.0;445.5;0.0037981812511967204;0
2015-02-05 03:21:00;20.89;24.89;0.0;442.0;0.0037981812511967204;0
2015-02-05 03:30:59;21.0;24.6333333333333;0.0;441.333333333333;0.0037844447512991;0
2015-02-05 03:40:59;21.0;24.55;0.0;443.5;0.00377156453430672;0
2015-02-05 03:51:00;21.0;24.39;0.0;444.0;0.00374683600391986;0
2015-02-05 04:01:00;21.0;24.356666666666698;0.0;442.666666666667;0.00374168447274892;0
2015-02-05 04:11:00;20.856666666666698;24.356666666666698;0.0;447.0;0.0037086495016106103;0
2015-02-05 04:21:00;20.89;24.29;0.0;444.0;0.00370607650135101;0
2015-02-05 04:31:00;20.865;24.175;0.0;447.25;0.00368272360450164;0
2015-02-05 04:40:59;20.945;24.0;0.0;446.0;0.0036740499209487604;0
2015-02-05 04:51:00;21.0;23.79;0.0;447.0;0.0036541214186581704;0
2015-02-05 05:00:59;20.89;23.73;0.0;443.333333333333;0.0036201365257493897;0
2015-02-05 05:10:59;20.89;23.6;0.0;449.5;0.0036001895504273397;0
2015-02-05 05:21:00;20.945;23.5;0.0;448.5;0.0035970645630440203;0
2015-02-05 05:31:00;20.89;23.5;0.0;444.25;0.0035848465887700705;0
2015-02-05 05:41:00;20.89;23.445;0.0;446.5;0.0035764082806406102;0
2015-02-05 05:51:00;20.84;23.395;0.0;446.5;0.0035577118429189797;0
2015-02-05 06:01:00;20.89;23.34;0.0;448.5;0.00356029941541926;0
2015-02-05 06:10:59;20.89;23.2;0.0;451.0;0.0035388222189340897;0
2015-02-05 06:21:00;20.89;23.1;0.0;452.5;0.0035234822671828397;0
2015-02-05 06:30:59;20.89;23.1;0.0;447.75;0.0035234822671828397;0
2015-02-05 06:40:59;20.79;22.89;0.0;452.0;0.0034697306094892;0
2015-02-05 06:51:00;20.7;22.89;0.0;454.5;0.0034504446246964604;0
2015-02-05 07:01:00;20.7;22.79;0.0;459.0;0.00343528734498098;0
2015-02-05 07:11:00;20.7;22.7;0.0;455.666666666667;0.0034216464213478602;0
2015-02-05 07:21:00;20.7;22.5;0.0;455.0;0.00339133538795165;0
2015-02-05 07:31:00;20.7;22.5;0.0;459.0;0.00339133538795165;0
2015-02-05 07:40:59;20.7;22.463333333333303;423.666666666667;472.666666666667;0.0033857786838558802;0
2015-02-05 07:51:00;20.89;23.29;396.0;515.0;0.00355262881880505;1
2015-02-05 08:00:59;21.0;23.6;405.0;559.25;0.00362476752736239;1
2015-02-05 08:10:59;21.033333333333303;23.6666666666667;419.0;602.333333333333;0.0036425651983171;1
2015-02-05 08:21:00;21.29;23.865;422.5;650.75;0.00373196021214811;1
2015-02-05 08:31:00;21.29;24.2;433.0;692.75;0.00378466558687248;1
2015-02-05 08:41:00;21.365;24.29;429.0;736.25;0.0038164433572026204;1
2015-02-05 08:51:00;21.39;24.29;446.5;758.25;0.00382233153775034;1
2015-02-05 09:01:00;21.5;24.356666666666698;465.666666666667;786.666666666667;0.00385896248129404;1
2015-02-05 09:10:59;21.79;24.89;492.0;854.0;0.0040150338084687;1
2015-02-05 09:21:00;22.0;25.5;506.0;936.0;0.0041675212615806395;1
2015-02-05 09:30:59;22.1;25.83;478.0;1006.6666666666699;0.00424781703306446;1
2015-02-05 09:40:59;22.1;26.03;459.0;1011.6666666666699;0.00428093397277306;1
2015-02-05 09:51:00;22.1;26.29;454.0;1031.33333333333;0.00432399123106433;1
2015-02-05 10:01:00;22.125;26.4425;449.5;1032.75;0.00435592680689732;1
2015-02-05 10:11:00;22.1;26.6;449.5;1045.5;0.00437533646969611;1
2015-02-05 10:21:00;22.1;26.64;469.0;1048.25;0.00438196227498949;1
2015-02-05 10:31:00;22.0666666666667;26.26;464.0;1016.0;0.00431019492691724;1
2015-02-05 10:40:59;22.1;26.2;454.0;1014.0;0.004309086125527961;1
2015-02-05 10:51:00;22.05;26.34;450.25;1030.5;0.00431899545312204;1
2015-02-05 11:00:59;22.1;26.5;479.0;1047.0;0.004358772569708571;1
2015-02-05 11:10:59;22.1;26.6;454.0;1077.33333333333;0.00437533646969611;1
2015-02-05 11:21:00;22.15;26.6;444.0;1075.75;0.00438878240585666;1
2015-02-05 11:31:00;22.2;26.9175;444.0;1104.0;0.00445518696883703;1
2015-02-05 11:41:00;22.2;27.0;454.0;1129.75;0.00446893986995333;1
2015-02-05 11:51:00;22.2;27.033333333333303;444.0;1132.33333333333;0.00447449676895718;1
2015-02-05 12:01:00;22.2;27.1;465.666666666667;1110.0;0.00448561086271465;1
2015-02-05 12:10:59;22.2;27.0;524.0;1085.5;0.00446893986995333;1
2015-02-05 12:21:00;22.533333333333303;26.823333333333302;607.0;1092.33333333333;0.00453108315736118;1
2015-02-05 12:30:59;22.7;26.89;520.0;1110.33333333333;0.0045889624577280606;1
2015-02-05 12:40:59;22.675;26.575;533.25;1078.5;0.004527889887239771;0
2015-02-05 12:51:00;22.6;26.5;630.5;1035.75;0.0044943625011366105;1
2015-02-05 13:01:00;22.89;26.175;579.25;997.5;0.004518184825074679;0
2015-02-05 13:11:00;22.745;26.0;22.0;963.25;0.00444820689603743;0
2015-02-05 13:21:00;22.4175;26.05;33.5;934.5;0.00436844545377996;0
2015-02-05 13:31:00;22.29;26.1;112.75;898.5;0.00434283690213977;0
2015-02-05 13:40:59;22.29;26.175;545.333333333333;881.0;0.00435540370260293;0
2015-02-05 13:51:00;22.29;26.1;444.0;840.5;0.00434283690213977;0
2015-02-05 14:00:59;22.2675;25.89;451.0;795.0;0.0043017164486566;0
2015-02-05 14:10:59;22.2225;25.8925;448.0;775.5;0.00429028298913779;0
2015-02-05 14:21:00;22.2;26.823333333333302;441.0;832.666666666667;0.00443948995095924;1
2015-02-05 14:31:00;22.2675;27.4225;429.0;917.25;0.00455821283752403;1
2015-02-05 14:41:00;22.29;28.39;479.0;1021.0;0.00472677070962879;1
2015-02-05 14:51:00;22.39;28.2;489.0;1053.0;0.0047237656835910705;1
2015-02-05 15:01:00;22.55;28.3175;530.0;1082.5;0.0047903090040007;1
2015-02-05 15:10:59;22.6;28.315;518.0;1102.25;0.0048045616611930705;1
2015-02-05 15:21:00;22.6;28.23;464.0;1104.33333333333;0.0047900275718815895;1
2015-02-05 15:30:59;22.5;27.6;460.0;1085.0;0.00465375870689364;1
2015-02-05 15:40:59;22.5;27.29;479.666666666667;1072.0;0.00460110156985465;1
2015-02-05 15:51:00;22.5;27.125;474.0;1071.25;0.00457307799246869;1
2015-02-05 16:01:00;22.5;26.925;446.5;1048.5;0.00453911338025217;1
2015-02-05 16:11:00;22.39;26.745;449.5;1074.25;0.00447828469193235;1
2015-02-05 16:21:00;22.445;26.695;429.0;1077.5;0.00448493305524509;1
2015-02-05 16:31:00;22.39;26.426666666666698;444.0;1068.66666666667;0.0044246025748417295;1
2015-02-05 16:40:59;22.39;26.323333333333302;441.0;1053.66666666667;0.00440717894397208;1
2015-02-05 16:51:00;22.34;26.145;438.0;1068.0;0.00436372611266303;1
2015-02-05 17:00:59;22.2675;25.8925;438.0;1039.0;0.0043021347056831;1
2015-02-05 17:10:59;22.2675;25.4975;433.0;998.75;0.004236057023591379;1
2015-02-05 17:21:00;22.29;25.2;433.0;966.333333333333;0.00419207461976444;1
2015-02-05 17:31:00;22.2;24.7;433.0;933.5;0.00408575176529873;1
2015-02-05 17:41:00;22.175;24.39;433.0;900.5;0.004027962494025161;1
2015-02-05 17:51:00;22.1333333333333;24.26;433.0;887.0;0.00399613226154318;1
2015-02-05 18:01:00;22.025;23.9175;433.0;847.0;0.003913264934280829;1
2015-02-05 18:10:59;21.84;23.745;0.0;813.666666666667;0.0038409808590766;0
2015-02-05 18:21:00;21.7;23.55;0.0;755.0;0.0037765994842066;0
2015-02-05 18:30:59;21.5;23.35;0.0;732.5;0.00369852230282477;0
2015-02-05 18:40:59;21.29;22.6;0.0;666.5;0.0035330184567504298;0
2015-02-05 18:51:00;21.29;22.1;0.0;640.0;0.00345442022913307;0
2015-02-05 19:01:00;21.2;21.2;0.0;600.0;0.00329465355314865;0
2015-02-05 19:11:00;21.29;20.89;0.0;578.0;0.0032642942300848197;0
2015-02-05 19:21:00;21.2;20.0;0.0;545.0;0.00310723211014337;0
2015-02-05 19:31:00;21.2;19.995;0.0;539.5;0.00310645142250747;0
2015-02-05 19:40:59;21.1;19.79;0.0;513.5;0.00305553403350672;0
2015-02-05 19:51:00;21.1;19.7;0.0;505.0;0.00304157027407045;0
2015-02-05 20:00:59;21.15;19.395;0.0;491.0;0.00300350559744339;0
2015-02-05 20:10:59;21.2;19.34;0.0;485.5;0.0030041981989707;0
2015-02-05 20:21:00;21.2;19.34;0.0;483.5;0.0030041981989707;0
2015-02-05 20:31:00;21.2;19.356666666666698;0.0;479.0;0.0030067996473872103;0
2015-02-05 20:41:00;21.1666666666667;19.5;0.0;474.666666666667;0.00302295139961112;0
2015-02-05 20:51:00;21.0;19.7;0.0;463.5;0.0030228482235861898;0
2015-02-05 21:01:00;20.963333333333303;19.79;0.0;472.666666666667;0.00302985476836808;0
2015-02-05 21:10:59;20.89;19.926666666666698;0.0;472.0;0.0030370849116947603;0
2015-02-05 21:21:00;20.89;20.0;0.0;466.0;0.00304831664828052;0
2015-02-05 21:30:59;20.89;20.15;0.0;464.5;0.00307129191225357;0
2015-02-05 21:40:59;20.79;20.245;0.0;460.0;0.00306681721938609;0
2015-02-05 21:51:00;20.7;20.445;0.0;461.5;0.00308005962232409;0
2015-02-05 22:01:00;20.7;20.6;0.0;457.666666666667;0.00310352703828971;0
2015-02-05 22:11:00;20.6;20.7;0.0;460.0;0.00309941018839007;0
2015-02-05 22:21:00;20.55;20.89;0.0;446.0;0.00311832334195416;0
2015-02-05 22:31:00;20.55;21.0;0.0;450.5;0.00313482618237526;0
2015-02-05 22:40:59;20.6;21.1;0.0;455.0;0.00315960640919795;0
2015-02-05 22:51:00;20.533333333333303;21.2;0.0;455.666666666667;0.00316156496802361;0
2015-02-05 23:00:59;20.5;21.29;0.0;449.0;0.00316849891658704;0
2015-02-05 23:10:59;20.445;21.29;0.0;446.5;0.00315770708296947;0
2015-02-05 23:21:00;20.39;21.29;0.0;449.0;0.00314694763447223;0
2015-02-05 23:31:00;20.39;21.29;0.0;444.5;0.00314694763447223;0
2015-02-05 23:41:00;20.323333333333302;21.29;0.0;444.333333333333;0.0031339491768134103;0
2015-02-05 23:51:00;20.245;21.245;0.0;438.0;0.00311211147465291;0
2015-02-06 00:01:00;20.2;21.2;0.0;439.0;0.0030968140539317;0
2015-02-06 00:10:59;20.2;21.29;0.0;444.5;0.0031100266408711197;0
2015-02-06 00:21:00;20.1;21.2;0.0;446.0;0.0030776179310379;0
2015-02-06 00:30:59;20.1;21.0666666666667;0.0;442.333333333333;0.0030581666759902397;0
2015-02-06 00:40:59;20.2;20.89;0.0;446.0;0.0030513083071351398;0
2015-02-06 00:51:00;20.29;20.79;0.0;443.0;0.0030536578877459;0
2015-02-06 01:01:00;20.29;20.7;0.0;441.5;0.0030403739727938397;0
2015-02-06 01:11:00;20.29;20.7;0.0;437.0;0.0030403739727938397;0
2015-02-06 01:21:00;20.245;20.55;0.0;440.0;0.00300981052537268;0
2015-02-06 01:31:00;20.39;20.29;0.0;440.0;0.00299842166673735;0
2015-02-06 01:40:59;20.39;20.0;0.0;440.5;0.00295536233629246;0
2015-02-06 01:51:00;20.5;19.89;0.0;436.0;0.0029591517030864898;0
2015-02-06 02:00:59;20.5;19.65;0.0;436.5;0.00292327768638439;0
2015-02-06 02:10:59;20.55;19.6;0.0;433.0;0.00292485503579613;0
2015-02-06 02:21:00;20.5666666666667;19.5;0.0;437.0;0.00291286928120345;0
2015-02-06 02:31:00;20.6;19.34;0.0;433.0;0.00289482972125133;0
2015-02-06 02:41:00;20.463333333333303;19.2266666666667;0.0;432.666666666667;0.00285351580731716;0
2015-02-06 02:51:00;20.445;19.05;0.0;435.0;0.0028239646007775397;0
2015-02-06 03:01:00;20.5;19.1;0.0;432.5;0.00284108192979292;0
2015-02-06 03:10:59;20.5;19.05;0.0;429.5;0.00283361066045245;0
2015-02-06 03:21:00;20.5;19.0;0.0;426.0;0.00282613956977883;0
2015-02-06 03:30:59;20.5;18.89;0.0;429.5;0.00280970379917266;0
2015-02-06 03:40:59;20.5;19.0;0.0;434.5;0.00282613956977883;0
2015-02-06 03:51:00;20.39;18.79;0.0;429.5;0.00277576499665867;0
2015-02-06 04:01:00;20.445;18.79;0.0;434.0;0.00278524971345677;0
2015-02-06 04:11:00;20.39;18.6666666666667;0.0;431.666666666667;0.0027574647285136603;0
2015-02-06 04:21:00;20.39;18.76;0.0;434.0;0.0027713134814100603;0
2015-02-06 04:31:00;20.445;18.7;0.0;433.5;0.00277184952407835;0
2015-02-06 04:40:59;20.445;18.7;0.0;432.5;0.00277184952407835;0
2015-02-06 04:51:00;20.39;18.7;0.0;429.0;0.00276241064121188;0
2015-02-06 05:00:59;20.39;18.7;0.0;430.0;0.00276241064121188;0
2015-02-06 05:10:59;20.39;18.6666666666667;0.0;430.0;0.0027574647285136603;0
2015-02-06 05:21:00;20.356666666666698;18.6666666666667;0.0;432.666666666667;0.00275176823262922;0
2015-02-06 05:31:00;20.39;18.7;0.0;429.0;0.00276241064121188;0
2015-02-06 05:41:00;20.29;18.7675;0.0;432.75;0.0027552749621612103;0
2015-02-06 05:51:00;20.29;18.745;0.0;437.0;0.00275195710045601;0
2015-02-06 06:01:00;20.29;18.79;0.0;433.0;0.00275859285910685;0
2015-02-06 06:10:59;20.29;18.79;0.0;433.0;0.00275859285910685;0
2015-02-06 06:21:00;20.29;18.6;0.0;437.0;0.00273057617031989;0
2015-02-06 06:30:59;20.29;18.6;0.0;432.5;0.00273057617031989;0
2015-02-06 06:40:59;20.39;18.6;0.0;434.0;0.0027475731380385;0
2015-02-06 06:51:00;20.29;18.7;0.0;434.0;0.00274532148276465;0
2015-02-06 07:01:00;20.2;18.6;0.0;432.0;0.00271535808553788;0
2015-02-06 07:11:00;20.2;18.6;0.0;436.0;0.00271535808553788;0
2015-02-06 07:21:00;20.29;18.5;0.0;439.0;0.0027158315538998896;0
2015-02-06 07:31:00;20.2;18.5;0.0;432.666666666667;0.00270069599925773;0
2015-02-06 07:40:59;20.2;18.6;401.333333333333;439.0;0.00271535808553788;1
2015-02-06 07:51:00;20.15;18.89;411.0;460.0;0.00274932735405506;1
2015-02-06 08:00:59;20.426666666666698;19.163333333333302;413.0;504.0;0.00283761363273738;1
2015-02-06 08:10:59;20.7225;19.6;419.0;546.25;0.0029562696644912802;1
2015-02-06 08:21:00;20.865;19.65;419.0;579.5;0.0029900893400426898;1
2015-02-06 08:31:00;20.823333333333302;19.6666666666667;433.0;591.0;0.0029849368348218697;1
2015-02-06 08:41:00;20.865;19.7675;433.0;620.25;0.00300805547702872;1
2015-02-06 08:51:00;20.865;19.7675;433.0;637.5;0.00300805547702872;1
2015-02-06 09:01:00;20.9175;19.79;433.0;642.0;0.0030212854568588;1
2015-02-06 09:10:59;20.945;20.5;443.5;710.0;0.00313554997033061;1
2015-02-06 09:21:00;21.0;20.815;437.25;752.25;0.00319481714505113;1
2015-02-06 09:30:59;21.1;21.2;444.0;787.666666666667;0.0032743810821691;1
2015-02-06 09:40:59;21.175;21.075;460.0;805.25;0.00327007705069215;1
2015-02-06 09:51:00;21.315;20.9725;444.0;809.25;0.00328230854413818;1
2015-02-06 10:01:00;21.39;20.79;460.0;796.0;0.00326866896536751;1
2015-02-06 10:11:00;21.315;21.2675;460.0;844.5;0.00332872470430793;1
2015-02-06 10:21:00;21.39;21.34;449.5;848.5;0.0033556081982923803;1
2015-02-06 10:31:00;21.315;20.9175;465.25;824.0;0.0032736554458653896;1
2015-02-06 10:40:59;21.5;21.1;539.5;843.0;0.00334021979127877;1
2015-02-06 10:51:00;21.7;20.815;481.5;850.75;0.0033356486674956;1
2015-02-06 11:00:59;21.745;20.7225;476.75;852.5;0.0033299422525362;1
2015-02-06 11:10:59;21.79;20.55;487.75;837.0;0.0033112166120506104;1
2015-02-06 11:21:00;21.7;20.6666666666667;464.0;826.0;0.00331175136679585;1
2015-02-06 11:31:00;21.7225;20.525;502.75;815.75;0.00329348077410498;1
2015-02-06 11:41:00;21.7;20.4175;464.0;794.0;0.00327161338240943;1
2015-02-06 11:51:00;21.65;20.34;465.5;789.5;0.00324912852407748;1
2015-02-06 12:01:00;21.7;20.39;494.0;803.0;0.00326718375337819;1
2015-02-06 12:10:59;21.7;20.39;567.5;805.5;0.00326718375337819;1
2015-02-06 12:21:00;21.79;20.295;489.0;801.5;0.00326991251875266;1
2015-02-06 12:30:59;21.79;20.39;479.0;811.333333333333;0.0032852996804469;1
2015-02-06 12:40:59;21.7;20.2225;500.25;789.75;0.00324020464092953;1
2015-02-06 12:51:00;21.7;20.125;481.25;757.5;0.00322450145345648;1
2015-02-06 13:01:00;21.533333333333303;19.963333333333303;58.3333333333333;732.0;0.00316585374749298;0
2015-02-06 13:11:00;21.39;19.89;57.0;692.5;0.00312645689641751;0
2015-02-06 13:21:00;21.29;19.6;499.0;659.25;0.00306172518106119;1
2015-02-06 13:31:00;21.445;19.5;494.0;665.0;0.00307524859218901;1
2015-02-06 13:40:59;21.5;19.315;546.0;647.0;0.00305625824446108;0
2015-02-06 13:51:00;21.7;19.12;559.5;632.25;0.0030626837857422;1
2015-02-06 14:00:59;21.79;19.05;555.5;629.75;0.00306832968772729;1
2015-02-06 14:10:59;21.79;19.2;509.0;669.0;0.00309260988891347;1
2015-02-06 14:21:00;21.945;19.79;551.0;735.5;0.00321860358164257;1
2015-02-06 14:31:00;22.1;20.075;566.25;760.0;0.0032963751832523;1
2015-02-06 14:41:00;22.2;20.65;539.0;802.25;0.00341214572414583;1
2015-02-06 14:51:00;22.1333333333333;20.823333333333302;498.666666666667;846.0;0.00342692208616013;1
2015-02-06 15:01:00;22.2;21.29;528.666666666667;895.333333333333;0.00351849566665982;1
2015-02-06 15:10:59;22.2;21.575;512.75;910.75;0.00356586626583119;1
2015-02-06 15:21:00;22.1;21.1475;499.0;893.5;0.00347346634582456;1
2015-02-06 15:30:59;22.075;21.2225;489.0;864.75;0.00348051631237202;1
2015-02-06 15:40:59;22.1;21.533333333333303;479.0;882.333333333333;0.00353719966894183;1
2015-02-06 15:51:00;22.1;21.2475;471.5;896.5;0.00348998345488499;1
2015-02-06 16:01:00;22.016666666666698;21.0116666666667;478.6;864.6;0.00343344579955854;1
2015-02-06 16:11:00;21.963333333333303;21.463333333333303;469.0;885.666666666667;0.0034962098546660898;1
2015-02-06 16:21:00;21.89;21.29;461.5;879.0;0.00345224574876583;1
2015-02-06 16:31:00;21.79;21.1975;464.5;902.5;0.0034161211380453397;1
2015-02-06 16:40:59;21.7225;21.525;460.0;910.5;0.00345483395650013;1
2015-02-06 16:51:00;21.7675;21.6975;444.0;962.0;0.00349232111196078;1
2015-02-06 17:00:59;21.79;21.7933333333333;444.0;945.666666666667;0.00351268600619375;1
2015-02-06 17:10:59;21.79;21.6;438.0;916.5;0.0034813498020422303;1
2015-02-06 17:21:00;21.7225;21.5475;438.0;886.5;0.0034584653610025898;1
2015-02-06 17:31:00;21.7;21.2675;433.0;848.25;0.0034085601462559897;1
2015-02-06 17:41:00;21.6;21.2;433.0;817.5;0.00337685294517225;1
2015-02-06 17:51:00;21.7;21.05;433.0;801.0;0.00337351217535461;1
2015-02-06 18:01:00;21.7;20.856666666666698;433.0;778.0;0.0033423617210135803;1
2015-02-06 18:10:59;21.533333333333303;20.7;0.0;763.333333333333;0.00328329353292887;0
2015-02-06 18:21:00;21.39;20.5;0.0;722.5;0.0032228380114210898;0
2015-02-06 18:30:59;21.2;20.2;0.0;666.5;0.00313846121464453;0
2015-02-06 18:40:59;21.0;20.0;0.0;626.0;0.0030691085850655803;0
2015-02-06 18:51:00;20.89;19.79;0.0;595.5;0.00301615411603875;0
2015-02-06 19:01:00;20.945;19.7;0.0;572.5;0.0030125943921452104;0
2015-02-06 19:11:00;20.79;19.5;0.0;537.0;0.00295342489640642;0
2015-02-06 19:21:00;20.6333333333333;19.323333333333302;0.0;523.666666666667;0.00289830100827254;0
2015-02-06 19:31:00;20.6;19.29;0.0;509.5;0.00288731093257501;0
2015-02-06 19:40:59;20.5;19.29;0.0;492.5;0.00286947438284154;0
2015-02-06 19:51:00;20.5;19.29;0.0;484.0;0.00286947438284154;0
2015-02-06 20:00:59;20.39;19.2;0.0;472.0;0.00283660872987593;0
2015-02-06 20:10:59;20.5;19.2;0.0;455.0;0.0028560250045001;0
2015-02-06 20:21:00;20.39;19.1;0.0;458.0;0.0028217677022694104;0
2015-02-06 20:31:00;20.245;19.245;0.0;459.5;0.00281781068918898;0
2015-02-06 20:41:00;20.29;19.1;0.0;458.0;0.00280430969377713;0
2015-02-06 20:51:00;20.2;19.1;0.0;449.0;0.00278867884197938;0
2015-02-06 21:01:00;20.2;19.1;0.0;450.0;0.00278867884197938;0
2015-02-06 21:10:59;20.15;19.1;0.0;447.5;0.00278002821422076;0
2015-02-06 21:21:00;20.2;19.0;0.0;448.5;0.0027740133138574;0
2015-02-06 21:30:59;20.2;19.0;0.0;441.5;0.0027740133138574;0
2015-02-06 21:40:59;20.2;18.89;0.0;446.0;0.0027578820280988;0
2015-02-06 21:51:00;20.2;18.89;0.0;443.5;0.0027578820280988;0
2015-02-06 22:01:00;20.1;18.79;0.0;447.0;0.00272622320693274;0
2015-02-06 22:11:00;20.1;18.89;0.0;439.0;0.00274079604409978;0
2015-02-06 22:21:00;20.1;18.89;0.0;446.0;0.00274079604409978;0
2015-02-06 22:31:00;20.0;18.89;0.0;439.0;0.0027238032974594697;0
2015-02-06 22:40:59;20.0;18.84;0.0;442.0;0.00271656216615092;0
2015-02-06 22:51:00;20.0;18.823333333333302;0.0;434.5;0.00271414849301746;0
2015-02-06 23:00:59;20.0;18.79;0.0;436.5;0.00270932120270335;0
2015-02-06 23:10:59;20.0;18.79;0.0;433.0;0.00270932120270335;0
2015-02-06 23:21:00;19.89;18.89;0.0;437.0;0.00270521844389013;0
2015-02-06 23:31:00;20.0;18.79;0.0;436.5;0.00270932120270335;0
2015-02-06 23:41:00;20.0;18.76;0.0;439.0;0.00270497670520565;0
2015-02-06 23:51:00;19.945;18.7;0.0;441.0;0.00268707588122265;0
2015-02-07 00:01:00;19.9725;18.745;0.0;433.666666666667;0.0026981838167703;0
2015-02-07 00:10:59;20.0;18.79;0.0;438.0;0.00270932120270335;0
2015-02-07 00:21:00;20.0;18.7;0.0;448.0;0.00269628789148877;0
2015-02-07 00:30:59;20.0;18.7;0.0;439.0;0.00269628789148877;0
2015-02-07 00:40:59;20.0;18.7;0.0;435.0;0.00269628789148877;0
2015-02-07 00:51:00;20.0;18.7;0.0;432.0;0.00269628789148877;0
2015-02-07 01:01:00;19.945;18.7;0.0;435.5;0.00268707588122265;0
2015-02-07 01:11:00;19.945;18.7;0.0;434.0;0.00268707588122265;0
2015-02-07 01:21:00;20.0;18.7;0.0;439.0;0.00269628789148877;0
